Feature ID	Taxon	Confidence
019eb35ba85cdebff8e8a0e5fb702740	k__Fungi	0.9999999999999877
01a87fe581a3b28e5822cc788ae26bf4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__unidentified	0.9617473112599442
01ab9f8f9cd1ca8348892b15f4e460d7	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__unidentified	0.8255977425299964
01aef26cc88d8b30e574c43d62bfe956	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Geomyces	0.8530759377597764
01b1b605ab369a077ff4fcfafd83d2ca	k__Fungi;p__Ascomycota	0.866908273488693
01b1e0fbe84c472ad97246fbbb6b7074	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9498290099824125
01b4648ecb7119c6ec09a86932bb55e4	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.9051741513745295
01b539571d0ae54facfa5b09f599de14	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Melanchlenus;s__Melanchlenus_eumetabolus	0.9999314843753203
01c47f99f5216e7a00d99fa44d1b0421	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_terrestris	0.9998342090218183
01c54c33f42dd0fcc0c1d72a3a418e06	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__unidentified	0.7556989475506917
01c7a93d402002524e7bbb83a556be03	k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.7650487326049872
01cb57eea39cc59c2f14898110de4907	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9997628214138821
01cf90a45b0ffefdeadbf65597739a35	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	0.9953042674927202
01d09f451eb0a1b7843faeabba2c9eb1	k__Fungi	1.0000000000000115
01e53909439b04d960aa340623f46990	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified	0.7000148082943998
01e6e8010260cce838e09ecace5e3297	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9999928421818916
01eded11ec8c0a51740bbb0765eb7526	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__unidentified	0.9748645704560636
01ef16adcbb84ae06d5dddc9725d8065	k__Fungi	0.9999999999999988
01f0b61ef80a5eaca9609a50b49456d6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7349066244819699
01f1b86581ef083d01704687dea9bfa5	k__Fungi;p__Basidiomycota	0.990286368215437
01faf819cad4dce94247d9b01288cd78	k__Fungi;p__Ascomycota	0.8744332979692828
01fb210bb48999db3729aae8e10c0452	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.8910468926903414
02046a5f49ae11c88580c200f26a111e	k__Fungi;p__Ascomycota;c__GS35;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.989081742645358
021628f36d8bc1503a80d781c959797f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gautieriaceae;g__Gautieria	0.9805106609970671
0229f27a1da3c8c7f122c2b1129d6817	k__Fungi;p__Basidiobolomycota;c__Basidiobolomycetes;o__Basidiobolales;f__unidentified;g__unidentified;s__unidentified	0.722500355788779
022b6381377d76c80102d24cfb086329	k__Fungi;p__Ascomycota	0.882593873020436
023437e37ce58c0686cba692f715aae7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.9800736953515949
023d213a306d9d9b1c89c3dda8e994fa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Sistotrema;s__Sistotrema_epiphyllum	0.9992569144609973
02429fef219ce49f33e1ecedeb4c25fc	k__Fungi;p__Ascomycota	0.7419441490002797
0254e060bdaf976ddccf2b9d905bc89e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.9918541799704222
02634b7d5d482517103e13745aa0fc13	k__Fungi;p__Rozellomycota	0.789100120371792
0270c551bed5d480f0670f7c21a647e6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron	0.9899799472962724
027a2bca0fb917d9e71994b7015b007e	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8840431079703313
027d77e768b6a19e12414c1c6c98f465	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Haptocillium;s__Haptocillium_sinense	0.9999981408919127
027e9109e35fed0faaa1131424e6dd6d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__Thelebolus_spongiae	0.8170473142818803
02813548c0b82325fd75f309445a082a	k__Fungi;p__Ascomycota	0.9190243333432757
0282fe9c6ed53eb8f8180d5edfaab7f8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9999906105002053
02939207edcbeafda68ef5d63501a16f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Piskurozyma;s__Piskurozyma_taiwanensis	0.9874748579276533
029404c73a64f4837ac8f0302c8beef7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.8664336780396498
0296780393bb17cdb3b3736cdf7f3a67	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__unidentified;g__unidentified;s__unidentified	0.7726351459898854
0297f68dab1d3d87ddea4686b47f6710	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus	0.8709795899554094
02a3fc31dea5a4029834ee19198c947c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales	0.9439260415686721
02a54a3e3ce34efaf2db8c67b5a3ffb4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9356539968736644
02a5f1fc13e18a036042f3c879aaee29	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.9809494215090293
02b6460677967db51cf61c46d60449fe	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Jianyuniaceae;g__Jianyunia;s__unidentified	0.9999999998528608
02b990723772f7df9dc8589ea986dd4f	k__Fungi	1.0000000000000102
02bec5c4d41d72ab2b396faf4dc0be3e	k__Fungi	0.9999999999999898
02bed4743d182812be345e5097dd8a2a	k__Fungi	1.0000000000000124
02c4b2678ca38dedf286c66f25f00ec9	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9052967799865832
02c55a08823a5683f96136b7ab7507fe	k__Fungi	1.0000000000000058
02c6e9dc5cc4eadb26a0e6ae690a7f1b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__unidentified	0.9858809634985188
02cd4779ca24549c789e118bba6c9980	k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__unidentified;g__unidentified;s__unidentified	0.9999995080421586
02d85bd3a1c7ce0fe1fec70fbcd424c3	k__Fungi;p__Ascomycota	0.9302668094027945
02e2481871ac6c53b47a21ec40a10143	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidales;f__Gloniaceae;g__Cenococcum;s__Cenococcum_geophilum	0.736869679692879
02e72410f486788e1e8bb1cf562eb88e	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Sarcoleotia;s__Sarcoleotia_globosa	0.8578990336623877
02ed07384a10cc87e18b792fab141d87	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_minutissima	0.9981075237809518
02ef225d3261b89f2ce1ba68b55d7dbf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__unidentified	0.9851239458062359
02f0eb65591b000c8a76ac9cb0ca6a5f	k__Fungi	1.0000000000000018
02f9dcbf6763dce88335167eb8689c94	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae	0.984134904487763
